DateTime,Temperature,Dew Point,Relative Humidity,datetime,T_out_C,T_in_C,mode,Q_hvac_W,E_heat_kWh,E_heat_kWh_cum,E_heat_th_kWh,E_heat_elec_kWh_COP1p0,CO2_kg_COP1p0,E_heat_elec_kWh_COP1p0_cum,CO2_kg_COP1p0_cum,E_heat_elec_kWh_COP3p0,CO2_kg_COP3p0,E_heat_elec_kWh_COP3p0_cum,CO2_kg_COP3p0_cum
2026-01-22 23:00:00,32,29.08,89,2026-01-22 23:00:00,0.0,20.699423771060125,OFF,0.0,0.0,28.0,0.0,0.0,0.0,84.0,25.19999999999999,0.0,0.0,28.0,8.399999999999999
2026-01-22 23:15:00,31,28.09,89,2026-01-22 23:15:00,-0.5555555555555556,20.604178092777175,OFF,0.0,0.0,28.0,0.0,0.0,0.0,84.0,25.19999999999999,0.0,0.0,28.0,8.399999999999999
2026-01-22 23:30:00,32,29.08,89,2026-01-22 23:30:00,0.0,20.50548009041468,HEAT,12000.0,1.0,29.0,3.0,3.0,0.8999999999999999,87.0,26.099999999999987,1.0,0.3,29.0,8.7
2026-01-22 23:46:00,31,28.09,89,2026-01-22 23:46:00,-0.5555555555555556,20.771688989736568,OFF,0.0,0.0,29.0,0.0,0.0,0.0,87.0,26.099999999999987,0.0,0.0,29.0,8.7
2026-01-23 00:00:00,31,28.09,89,2026-01-23 00:00:00,-0.5555555555555556,20.671734655646876,OFF,0.0,0.0,29.0,0.0,0.0,0.0,87.0,26.099999999999987,0.0,0.0,29.0,8.7
2026-01-23 00:15:00,31,28.09,89,2026-01-23 00:15:00,-0.5555555555555556,20.572529979062857,OFF,0.0,0.0,29.0,0.0,0.0,0.0,87.0,26.099999999999987,0.0,0.0,29.0,8.7
2026-01-23 00:30:00,32,29.08,89,2026-01-23 00:30:00,0.0,20.474069337553217,HEAT,12000.0,1.0,30.0,3.0,3.0,0.8999999999999999,90.0,26.999999999999986,1.0,0.3,30.0,9.0
2026-01-23 00:46:00,31,28.09,89,2026-01-23 00:46:00,-0.5555555555555556,20.740513817521567,OFF,0.0,0.0,30.0,0.0,0.0,0.0,90.0,26.999999999999986,0.0,0.0,30.0,9.0
2026-01-23 01:00:00,31,28.09,89,2026-01-23 01:00:00,-0.5555555555555556,20.64079329722349,OFF,0.0,0.0,30.0,0.0,0.0,0.0,90.0,26.999999999999986,0.0,0.0,30.0,9.0
2026-01-23 01:15:00,31,28.09,89,2026-01-23 01:15:00,-0.5555555555555556,20.541820680827644,HEAT,12000.0,1.0,31.0,3.0,3.0,0.8999999999999999,93.0,27.899999999999984,1.0,0.3,31.0,9.3
2026-01-23 01:30:00,30,27.1,89,2026-01-23 01:30:00,-1.1111111111111112,20.80359035905477,OFF,0.0,0.0,31.0,0.0,0.0,0.0,93.0,27.899999999999984,0.0,0.0,31.0,9.3
2026-01-23 01:45:00,30,27.1,89,2026-01-23 01:45:00,-1.1111111111111112,20.69923009802853,OFF,0.0,0.0,31.0,0.0,0.0,0.0,93.0,27.899999999999984,0.0,0.0,31.0,9.3
2026-01-23 02:00:00,30,26.83,88,2026-01-23 02:00:00,-1.1111111111111112,20.59565253895998,OFF,0.0,0.0,31.0,0.0,0.0,0.0,93.0,27.899999999999984,0.0,0.0,31.0,9.3
2026-01-23 02:16:00,29,25.84,88,2026-01-23 02:16:00,-1.6666666666666667,20.492851811584444,HEAT,12000.0,1.0,32.0,3.0,3.0,0.8999999999999999,96.0,28.799999999999983,1.0,0.3,32.0,9.600000000000001
2026-01-23 02:30:00,29,25.84,88,2026-01-23 02:30:00,-1.6666666666666667,20.74665542299756,OFF,0.0,0.0,32.0,0.0,0.0,0.0,96.0,28.799999999999983,0.0,0.0,32.0,9.600000000000001
2026-01-23 02:45:00,29,25.84,88,2026-01-23 02:45:00,-1.6666666666666667,20.638555507325076,OFF,0.0,0.0,32.0,0.0,0.0,0.0,96.0,28.799999999999983,0.0,0.0,32.0,9.600000000000001
2026-01-23 03:00:00,29,25.57,87,2026-01-23 03:00:00,-1.6666666666666667,20.53126634102014,HEAT,12000.0,1.0,33.0,3.0,3.0,0.8999999999999999,99.0,29.69999999999998,1.0,0.3,33.0,9.900000000000002
2026-01-23 03:15:00,29,25.57,87,2026-01-23 03:15:00,-1.6666666666666667,20.784781843462486,OFF,0.0,0.0,33.0,0.0,0.0,0.0,99.0,29.69999999999998,0.0,0.0,33.0,9.900000000000002
2026-01-23 03:30:00,29,25.57,87,2026-01-23 03:30:00,-1.6666666666666667,20.676395979636517,OFF,0.0,0.0,33.0,0.0,0.0,0.0,99.0,29.69999999999998,0.0,0.0,33.0,9.900000000000002
2026-01-23 03:45:00,29,25.57,87,2026-01-23 03:45:00,-1.6666666666666667,20.56882300978924,OFF,0.0,0.0,33.0,0.0,0.0,0.0,99.0,29.69999999999998,0.0,0.0,33.0,9.900000000000002
2026-01-23 04:01:00,28,24.58,87,2026-01-23 04:01:00,-2.2222222222222223,20.462056837215822,HEAT,12000.0,1.0,34.0,3.0,3.0,0.8999999999999999,102.0,30.59999999999998,1.0,0.3,34.0,10.200000000000003
2026-01-23 04:15:00,28,24.58,87,2026-01-23 04:15:00,-2.2222222222222223,20.711924744270036,OFF,0.0,0.0,34.0,0.0,0.0,0.0,102.0,30.59999999999998,0.0,0.0,34.0,10.200000000000003
2026-01-23 04:30:00,28,24.58,87,2026-01-23 04:30:00,-2.2222222222222223,20.599918642021343,OFF,0.0,0.0,34.0,0.0,0.0,0.0,102.0,30.59999999999998,0.0,0.0,34.0,10.200000000000003
2026-01-23 04:45:00,28,24.3,86,2026-01-23 04:45:00,-2.2222222222222223,20.488752585539515,HEAT,12000.0,1.0,35.0,3.0,3.0,0.8999999999999999,105.0,31.49999999999998,1.0,0.3,35.0,10.500000000000004
2026-01-23 05:00:00,28,24.3,86,2026-01-23 05:00:00,-2.2222222222222223,20.738420274481303,OFF,0.0,0.0,35.0,0.0,0.0,0.0,105.0,31.49999999999998,0.0,0.0,35.0,10.500000000000004
2026-01-23 05:15:00,28,24.3,86,2026-01-23 05:15:00,-2.2222222222222223,20.626215455756025,OFF,0.0,0.0,35.0,0.0,0.0,0.0,105.0,31.49999999999998,0.0,0.0,35.0,10.500000000000004
2026-01-23 05:31:00,28,24.3,86,2026-01-23 05:31:00,-2.2222222222222223,20.51485217317119,HEAT,12000.0,1.0,36.0,3.0,3.0,0.8999999999999999,108.0,32.39999999999998,1.0,0.3,36.0,10.800000000000004
2026-01-23 05:45:00,28,24.3,86,2026-01-23 05:45:00,-2.2222222222222223,20.76432411520574,OFF,0.0,0.0,36.0,0.0,0.0,0.0,108.0,32.39999999999998,0.0,0.0,36.0,10.800000000000004
2026-01-23 06:00:00,27,23.32,86,2026-01-23 06:00:00,-2.7777777777777777,20.65192501767503,OFF,0.0,0.0,36.0,0.0,0.0,0.0,108.0,32.39999999999998,0.0,0.0,36.0,10.800000000000004
2026-01-23 06:15:00,27,23.04,85,2026-01-23 06:15:00,-2.7777777777777777,20.536202246709134,HEAT,12000.0,1.0,37.0,3.0,3.0,0.8999999999999999,111.0,33.299999999999976,1.0,0.3,37.0,11.100000000000005
2026-01-23 06:31:00,28,24.03,85,2026-01-23 06:31:00,-2.2222222222222223,20.781347396525483,OFF,0.0,0.0,37.0,0.0,0.0,0.0,111.0,33.299999999999976,0.0,0.0,37.0,11.100000000000005
2026-01-23 06:45:00,27,23.32,86,2026-01-23 06:45:00,-2.7777777777777777,20.668820624384875,OFF,0.0,0.0,37.0,0.0,0.0,0.0,111.0,33.299999999999976,0.0,0.0,37.0,11.100000000000005
2026-01-23 07:00:00,27,23.04,85,2026-01-23 07:00:00,-2.7777777777777777,20.552971136368654,HEAT,12000.0,1.0,38.0,3.0,3.0,0.8999999999999999,114.0,34.199999999999974,1.0,0.3,38.0,11.400000000000006
2026-01-23 07:15:00,27,23.04,85,2026-01-23 07:15:00,-2.7777777777777777,20.797990519512556,OFF,0.0,0.0,38.0,0.0,0.0,0.0,114.0,34.199999999999974,0.0,0.0,38.0,11.400000000000006
2026-01-23 07:31:00,27,23.04,85,2026-01-23 07:31:00,-2.7777777777777777,20.68117225728288,OFF,0.0,0.0,38.0,0.0,0.0,0.0,114.0,34.199999999999974,0.0,0.0,38.0,11.400000000000006
2026-01-23 07:45:00,27,23.04,85,2026-01-23 07:45:00,-2.7777777777777777,20.565230132019924,OFF,0.0,0.0,38.0,0.0,0.0,0.0,114.0,34.199999999999974,0.0,0.0,38.0,11.400000000000006
2026-01-23 08:00:00,27,22.75,84,2026-01-23 08:00:00,-2.7777777777777777,20.45015757269644,HEAT,12000.0,1.0,39.0,3.0,3.0,0.8999999999999999,117.0,35.09999999999997,1.0,0.3,39.0,11.700000000000006
2026-01-23 08:16:00,27,22.75,84,2026-01-23 08:16:00,-2.7777777777777777,20.69594805756788,OFF,0.0,0.0,39.0,0.0,0.0,0.0,117.0,35.09999999999997,0.0,0.0,39.0,11.700000000000006
2026-01-23 08:30:00,27,22.75,84,2026-01-23 08:30:00,-2.7777777777777777,20.57989511380279,OFF,0.0,0.0,39.0,0.0,0.0,0.0,117.0,35.09999999999997,0.0,0.0,39.0,11.700000000000006
2026-01-23 08:45:00,28,23.45,83,2026-01-23 08:45:00,-2.2222222222222223,20.46471256711594,HEAT,12000.0,1.0,40.0,3.0,3.0,0.8999999999999999,120.0,35.99999999999997,1.0,0.3,40.0,12.000000000000007
2026-01-23 09:01:00,28,23.45,83,2026-01-23 09:01:00,-2.2222222222222223,20.714560556195902,OFF,0.0,0.0,40.0,0.0,0.0,0.0,120.0,35.99999999999997,0.0,0.0,40.0,12.000000000000007
2026-01-23 09:15:00,29,24.13,82,2026-01-23 09:15:00,-1.6666666666666667,20.602534685357767,OFF,0.0,0.0,40.0,0.0,0.0,0.0,120.0,35.99999999999997,0.0,0.0,40.0,12.000000000000007
2026-01-23 09:30:00,29,24.13,82,2026-01-23 09:30:00,-1.6666666666666667,20.495515675217582,HEAT,12000.0,1.0,41.0,3.0,3.0,0.8999999999999999,123.0,36.89999999999997,1.0,0.3,41.0,12.300000000000008
2026-01-23 09:45:00,30,25.11,82,2026-01-23 09:45:00,-1.1111111111111112,20.74929930765345,OFF,0.0,0.0,41.0,0.0,0.0,0.0,123.0,36.89999999999997,0.0,0.0,41.0,12.300000000000008
2026-01-23 10:00:00,31,26.08,82,2026-01-23 10:00:00,-0.5555555555555556,20.64534622951272,OFF,0.0,0.0,41.0,0.0,0.0,0.0,123.0,36.89999999999997,0.0,0.0,41.0,12.300000000000008
2026-01-23 10:15:00,32,27.36,83,2026-01-23 10:15:00,0.0,20.546339466124707,HEAT,12000.0,1.0,42.0,3.0,3.0,0.8999999999999999,126.0,37.79999999999997,1.0,0.3,42.0,12.600000000000009
2026-01-23 10:31:00,33,30.07,89,2026-01-23 10:31:00,0.5555555555555556,20.81224192012877,OFF,0.0,0.0,42.0,0.0,0.0,0.0,126.0,37.79999999999997,0.0,0.0,42.0,12.600000000000009
2026-01-23 10:45:00,34,31.33,90,2026-01-23 10:45:00,1.1111111111111112,20.720316772394472,OFF,0.0,0.0,42.0,0.0,0.0,0.0,126.0,37.79999999999997,0.0,0.0,42.0,12.600000000000009
2026-01-23 11:01:00,36,31.87,85,2026-01-23 11:01:00,2.2222222222222223,20.633247729934848,OFF,0.0,0.0,42.0,0.0,0.0,0.0,126.0,37.79999999999997,0.0,0.0,42.0,12.600000000000009
2026-01-23 11:15:00,38,31.35,77,2026-01-23 11:15:00,3.3333333333333335,20.555165038627003,HEAT,12000.0,1.0,43.0,3.0,3.0,0.8999999999999999,129.0,38.69999999999997,1.0,0.3,43.0,12.90000000000001
2026-01-23 11:30:00,40,29.8,67,2026-01-23 11:30:00,4.444444444444445,20.8460013008373,OFF,0.0,0.0,43.0,0.0,0.0,0.0,129.0,38.69999999999997,0.0,0.0,43.0,12.90000000000001
2026-01-23 11:46:00,41,30.0,65,2026-01-23 11:46:00,5.0,20.782989624414355,OFF,0.0,0.0,43.0,0.0,0.0,0.0,129.0,38.69999999999997,0.0,0.0,43.0,12.90000000000001
2026-01-23 12:00:00,42,29.79,62,2026-01-23 12:00:00,5.555555555555555,20.724617202231247,OFF,0.0,0.0,43.0,0.0,0.0,0.0,129.0,38.69999999999997,0.0,0.0,43.0,12.90000000000001
2026-01-23 12:16:00,43,29.5,59,2026-01-23 12:16:00,6.111111111111111,20.67084923988118,OFF,0.0,0.0,43.0,0.0,0.0,0.0,129.0,38.69999999999997,0.0,0.0,43.0,12.90000000000001
2026-01-23 12:30:00,44,30.45,59,2026-01-23 12:30:00,6.666666666666667,20.6216512039154,OFF,0.0,0.0,43.0,0.0,0.0,0.0,129.0,38.69999999999997,0.0,0.0,43.0,12.90000000000001
2026-01-23 12:45:00,45,30.96,58,2026-01-23 12:45:00,7.222222222222222,20.576988819886036,OFF,0.0,0.0,43.0,0.0,0.0,0.0,129.0,38.69999999999997,0.0,0.0,43.0,12.90000000000001
2026-01-23 13:00:00,46,31.03,56,2026-01-23 13:00:00,7.777777777777778,20.53682807040356,HEAT,12000.0,1.0,44.0,3.0,3.0,0.8999999999999999,132.0,39.599999999999966,1.0,0.3,44.0,13.20000000000001
2026-01-23 13:16:00,46,30.13,54,2026-01-23 13:16:00,7.777777777777778,20.861135193208867,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 13:30:00,47,29.64,51,2026-01-23 13:30:00,8.333333333333334,20.823010012593137,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 13:45:00,48,29.57,49,2026-01-23 13:45:00,8.88888888888889,20.789337437498684,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 14:00:00,47,29.16,50,2026-01-23 14:00:00,8.333333333333334,20.76008407338411,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 14:15:00,49,30.49,49,2026-01-23 14:15:00,9.444444444444445,20.726883442833728,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 14:30:00,49,29.98,48,2026-01-23 14:30:00,9.444444444444445,20.70226515034581,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 14:46:00,48,30.56,51,2026-01-23 14:46:00,8.88888888888889,20.67783149505155,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 15:01:00,48,30.07,50,2026-01-23 15:01:00,8.88888888888889,20.64941442550533,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 15:15:00,48,30.07,50,2026-01-23 15:15:00,8.88888888888889,20.621210483980708,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 15:30:00,49,30.99,50,2026-01-23 15:30:00,9.444444444444445,20.59321807201752,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 15:45:00,49,28.4,45,2026-01-23 15:45:00,9.444444444444445,20.56960226981072,OFF,0.0,0.0,44.0,0.0,0.0,0.0,132.0,39.599999999999966,0.0,0.0,44.0,13.20000000000001
2026-01-23 16:01:00,48,28.54,47,2026-01-23 16:01:00,8.88888888888889,20.54616358612047,HEAT,12000.0,1.0,45.0,3.0,3.0,0.8999999999999999,135.0,40.499999999999964,1.0,0.3,45.0,13.50000000000001
2026-01-23 16:15:00,48,31.05,52,2026-01-23 16:15:00,8.88888888888889,20.878734025891234,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 16:30:00,45,31.39,59,2026-01-23 16:30:00,7.222222222222222,20.84881018736372,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 16:45:00,44,32.09,63,2026-01-23 16:45:00,6.666666666666667,20.806610777625156,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 17:00:00,42,32.45,69,2026-01-23 17:00:00,5.555555555555555,20.760561196792967,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 17:15:00,40,31.6,72,2026-01-23 17:15:00,4.444444444444445,20.70652365448369,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 17:30:00,38,30.36,74,2026-01-23 17:30:00,3.3333333333333335,20.644558060408393,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 17:46:00,38,30.36,74,2026-01-23 17:46:00,3.3333333333333335,20.57472387495533,OFF,0.0,0.0,45.0,0.0,0.0,0.0,135.0,40.499999999999964,0.0,0.0,45.0,13.50000000000001
2026-01-23 18:01:00,38,30.36,74,2026-01-23 18:01:00,3.3333333333333335,20.505413445893165,HEAT,12000.0,1.0,46.0,3.0,3.0,0.8999999999999999,138.0,41.39999999999996,1.0,0.3,46.0,13.800000000000011
2026-01-23 18:15:00,37,30.38,77,2026-01-23 18:15:00,2.7777777777777777,20.796622845048965,OFF,0.0,0.0,46.0,0.0,0.0,0.0,138.0,41.39999999999996,0.0,0.0,46.0,13.800000000000011
2026-01-23 18:30:00,35,29.07,79,2026-01-23 18:30:00,1.6666666666666667,20.72148150704443,OFF,0.0,0.0,46.0,0.0,0.0,0.0,138.0,41.39999999999996,0.0,0.0,46.0,13.800000000000011
2026-01-23 18:45:00,34,29.01,82,2026-01-23 18:45:00,1.1111111111111112,20.638570395741596,OFF,0.0,0.0,46.0,0.0,0.0,0.0,138.0,41.39999999999996,0.0,0.0,46.0,13.800000000000011
2026-01-23 19:01:00,34,29.32,83,2026-01-23 19:01:00,1.1111111111111112,20.552114451106867,HEAT,12000.0,1.0,47.0,3.0,3.0,0.8999999999999999,141.0,42.29999999999996,1.0,0.3,47.0,14.100000000000012
2026-01-23 19:15:00,33,28.63,84,2026-01-23 19:15:00,0.5555555555555556,20.826306926056898,OFF,0.0,0.0,47.0,0.0,0.0,0.0,141.0,42.29999999999996,0.0,0.0,47.0,14.100000000000012
2026-01-23 19:30:00,33,28.92,85,2026-01-23 19:30:00,0.5555555555555556,20.734276290778137,OFF,0.0,0.0,47.0,0.0,0.0,0.0,141.0,42.29999999999996,0.0,0.0,47.0,14.100000000000012
2026-01-23 19:46:00,32,28.24,86,2026-01-23 19:46:00,0.0,20.642935885263967,OFF,0.0,0.0,47.0,0.0,0.0,0.0,141.0,42.29999999999996,0.0,0.0,47.0,14.100000000000012
2026-01-23 20:00:00,32,28.53,87,2026-01-23 20:00:00,0.0,20.54811386612449,HEAT,12000.0,1.0,48.0,3.0,3.0,0.8999999999999999,144.0,43.19999999999996,1.0,0.3,48.0,14.400000000000013
2026-01-23 20:15:00,31,27.54,87,2026-01-23 20:15:00,-0.5555555555555556,20.814003012128556,OFF,0.0,0.0,48.0,0.0,0.0,0.0,144.0,43.19999999999996,0.0,0.0,48.0,14.400000000000013
2026-01-23 20:30:00,31,27.82,88,2026-01-23 20:30:00,-0.5555555555555556,20.713731322870924,OFF,0.0,0.0,48.0,0.0,0.0,0.0,144.0,43.19999999999996,0.0,0.0,48.0,14.400000000000013
2026-01-23 20:45:00,31,27.82,88,2026-01-23 20:45:00,-0.5555555555555556,20.614211671282725,OFF,0.0,0.0,48.0,0.0,0.0,0.0,144.0,43.19999999999996,0.0,0.0,48.0,14.400000000000013
2026-01-23 21:01:00,31,27.82,88,2026-01-23 21:01:00,-0.5555555555555556,20.515438417081437,HEAT,12000.0,1.0,49.0,3.0,3.0,0.8999999999999999,147.0,44.09999999999996,1.0,0.3,49.0,14.700000000000014
2026-01-23 21:15:00,31,27.82,88,2026-01-23 21:15:00,-0.5555555555555556,20.77740596228666,OFF,0.0,0.0,49.0,0.0,0.0,0.0,147.0,44.09999999999996,0.0,0.0,49.0,14.700000000000014
2026-01-23 21:30:00,30,26.83,88,2026-01-23 21:30:00,-1.1111111111111112,20.677408750902845,OFF,0.0,0.0,49.0,0.0,0.0,0.0,147.0,44.09999999999996,0.0,0.0,49.0,14.700000000000014
2026-01-23 21:46:00,30,26.83,88,2026-01-23 21:46:00,-1.1111111111111112,20.57399485193774,OFF,0.0,0.0,49.0,0.0,0.0,0.0,147.0,44.09999999999996,0.0,0.0,49.0,14.700000000000014
2026-01-23 22:00:00,30,26.83,88,2026-01-23 22:00:00,-1.1111111111111112,20.471356557214875,HEAT,12000.0,1.0,50.0,3.0,3.0,0.8999999999999999,150.0,44.99999999999996,1.0,0.3,50.0,15.000000000000014
2026-01-23 22:15:00,30,26.83,88,2026-01-23 22:15:00,-1.1111111111111112,20.72948804970243,OFF,0.0,0.0,50.0,0.0,0.0,0.0,150.0,44.99999999999996,0.0,0.0,50.0,15.000000000000014
2026-01-23 22:30:00,30,27.1,89,2026-01-23 22:30:00,-1.1111111111111112,20.62568355599633,OFF,0.0,0.0,50.0,0.0,0.0,0.0,150.0,44.99999999999996,0.0,0.0,50.0,15.000000000000014
2026-01-23 22:45:00,30,27.1,89,2026-01-23 22:45:00,-1.1111111111111112,20.522657595993024,HEAT,12000.0,1.0,51.0,3.0,3.0,0.8999999999999999,153.0,45.899999999999956,1.0,0.3,51.0,15.300000000000015
2026-01-23 23:01:00,30,27.1,89,2026-01-23 23:01:00,-1.1111111111111112,20.780404330689745,OFF,0.0,0.0,51.0,0.0,0.0,0.0,153.0,45.899999999999956,0.0,0.0,51.0,15.300000000000015
2026-01-23 23:16:00,30,27.1,89,2026-01-23 23:16:00,-1.1111111111111112,20.676217964876237,OFF,0.0,0.0,51.0,0.0,0.0,0.0,153.0,45.899999999999956,0.0,0.0,51.0,15.300000000000015
2026-01-23 23:30:00,29,26.13,89,2026-01-23 23:30:00,-1.6666666666666667,20.57281299680633,OFF,0.0,0.0,51.0,0.0,0.0,0.0,153.0,45.899999999999956,0.0,0.0,51.0,15.300000000000015
2026-01-23 23:45:00,29,26.13,89,2026-01-23 23:45:00,-1.6666666666666667,20.466016899330285,HEAT,12000.0,1.0,52.0,3.0,3.0,0.8999999999999999,156.0,46.799999999999955,1.0,0.3,52.0,15.600000000000016
2026-01-24 00:01:00,29,26.13,89,2026-01-24 00:01:00,-1.6666666666666667,20.72002177258531,OFF,0.0,0.0,52.0,0.0,0.0,0.0,156.0,46.799999999999955,0.0,0.0,52.0,15.600000000000016
2026-01-24 00:15:00,29,26.13,89,2026-01-24 00:15:00,-1.6666666666666667,20.61212160929092,OFF,0.0,0.0,52.0,0.0,0.0,0.0,156.0,46.799999999999955,0.0,0.0,52.0,15.600000000000016
2026-01-24 00:30:00,28,25.14,89,2026-01-24 00:30:00,-2.2222222222222223,20.505030697221237,HEAT,12000.0,1.0,53.0,3.0,3.0,0.8999999999999999,159.0,47.69999999999995,1.0,0.3,53.0,15.900000000000016
2026-01-24 00:45:00,28,25.14,89,2026-01-24 00:45:00,-2.2222222222222223,20.75457630032541,OFF,0.0,0.0,53.0,0.0,0.0,0.0,159.0,47.69999999999995,0.0,0.0,53.0,15.900000000000016
2026-01-24 01:00:00,28,25.14,89,2026-01-24 01:00:00,-2.2222222222222223,20.642250311406304,OFF,0.0,0.0,53.0,0.0,0.0,0.0,159.0,47.69999999999995,0.0,0.0,53.0,15.900000000000016
2026-01-24 01:15:00,28,25.14,89,2026-01-24 01:15:00,-2.2222222222222223,20.53076676740409,HEAT,12000.0,1.0,54.0,3.0,3.0,0.8999999999999999,162.0,48.59999999999995,1.0,0.3,54.0,16.200000000000017
2026-01-24 01:31:00,28,25.14,89,2026-01-24 01:31:00,-2.2222222222222223,20.78011934998189,OFF,0.0,0.0,54.0,0.0,0.0,0.0,162.0,48.59999999999995,0.0,0.0,54.0,16.200000000000017
2026-01-24 01:45:00,28,24.85,88,2026-01-24 01:45:00,-2.2222222222222223,20.66760178819036,OFF,0.0,0.0,54.0,0.0,0.0,0.0,162.0,48.59999999999995,0.0,0.0,54.0,16.200000000000017
2026-01-24 02:00:00,28,25.14,89,2026-01-24 02:00:00,-2.2222222222222223,20.555928108112266,OFF,0.0,0.0,54.0,0.0,0.0,0.0,162.0,48.59999999999995,0.0,0.0,54.0,16.200000000000017
2026-01-24 02:15:00,27,23.88,88,2026-01-24 02:15:00,-2.7777777777777777,20.445091980634757,HEAT,12000.0,1.0,55.0,3.0,3.0,0.8999999999999999,165.0,49.49999999999995,1.0,0.3,55.0,16.500000000000018
2026-01-24 02:31:00,27,23.88,88,2026-01-24 02:31:00,-2.7777777777777777,20.690920457446666,OFF,0.0,0.0,55.0,0.0,0.0,0.0,165.0,49.49999999999995,0.0,0.0,55.0,16.500000000000018
2026-01-24 02:45:00,27,23.88,88,2026-01-24 02:45:00,-2.7777777777777777,20.57490522068248,OFF,0.0,0.0,55.0,0.0,0.0,0.0,165.0,49.49999999999995,0.0,0.0,55.0,16.500000000000018
2026-01-24 03:01:00,27,23.88,88,2026-01-24 03:01:00,-2.7777777777777777,20.459760098194025,HEAT,12000.0,1.0,56.0,3.0,3.0,0.8999999999999999,168.0,50.39999999999995,1.0,0.3,56.0,16.80000000000002
2026-01-24 03:16:00,27,23.88,88,2026-01-24 03:16:00,-2.7777777777777777,20.705478564124235,OFF,0.0,0.0,56.0,0.0,0.0,0.0,168.0,50.39999999999995,0.0,0.0,56.0,16.80000000000002
2026-01-24 03:31:00,27,23.88,88,2026-01-24 03:31:00,-2.7777777777777777,20.58935414155997,OFF,0.0,0.0,56.0,0.0,0.0,0.0,168.0,50.39999999999995,0.0,0.0,56.0,16.80000000000002
2026-01-24 03:45:00,27,23.88,88,2026-01-24 03:45:00,-2.7777777777777777,20.474100652164935,HEAT,12000.0,1.0,57.0,3.0,3.0,0.8999999999999999,171.0,51.29999999999995,1.0,0.3,57.0,17.10000000000002
2026-01-24 04:00:00,27,23.88,88,2026-01-24 04:00:00,-2.7777777777777777,20.719711563940365,OFF,0.0,0.0,57.0,0.0,0.0,0.0,171.0,51.29999999999995,0.0,0.0,57.0,17.10000000000002
2026-01-24 04:16:00,26,22.89,88,2026-01-24 04:16:00,-3.3333333333333335,20.60348039387748,OFF,0.0,0.0,57.0,0.0,0.0,0.0,171.0,51.29999999999995,0.0,0.0,57.0,17.10000000000002
2026-01-24 04:31:00,26,22.89,88,2026-01-24 04:31:00,-3.3333333333333335,20.4839542909234,HEAT,12000.0,1.0,58.0,3.0,3.0,0.8999999999999999,174.0,52.199999999999946,1.0,0.3,58.0,17.40000000000002
2026-01-24 04:45:00,26,22.62,87,2026-01-24 04:45:00,-3.3333333333333335,20.725324633741476,OFF,0.0,0.0,58.0,0.0,0.0,0.0,174.0,52.199999999999946,0.0,0.0,58.0,17.40000000000002
2026-01-24 05:01:00,27,23.59,87,2026-01-24 05:01:00,-2.7777777777777777,20.604884698988418,OFF,0.0,0.0,58.0,0.0,0.0,0.0,174.0,52.199999999999946,0.0,0.0,58.0,17.40000000000002
2026-01-24 05:15:00,26,22.62,87,2026-01-24 05:15:00,-3.3333333333333335,20.48951473041267,HEAT,12000.0,1.0,59.0,3.0,3.0,0.8999999999999999,177.0,53.099999999999945,1.0,0.3,59.0,17.70000000000002
